Year;quarter;ukos;mode;country;purpose;package;Age;Sex;duration;visits;nights;expend;sample
2022;1;2;1;72;4;1;6;2;5;"678,697";"86873,220";"10180,455";1
2022;1;2;1;72;4;1;7;1;4;"2061,732";"112720,173";"1211571,110";4
2022;1;2;1;72;4;1;7;1;5;"1817,315";"242866,776";"3337378,297";3
2022;1;2;1;72;4;1;7;1;6;"1451,983";"395932,392";"953870,742";3
2022;1;2;1;72;4;1;7;2;4;"912,181";"67274,018";"1132472,785";2
2022;1;2;1;72;4;1;9;1;5;"717,020";"70985,019";"795175,617";1
2022;1;2;1;72;5;1;2;1;3;"368,029";"5520,429";"962394,848";1
2022;1;2;1;72;5;1;3;1;2;"438,843";"3071,904";"533194,800";1
2022;1;2;1;72;5;1;3;1;3;"439,281";"8346,339";"358014,005";1
2022;1;2;1;72;5;1;3;2;1;"675,053";"675,053";"10125,795";2
2022;1;2;1;72;5;2;3;1;2;"438,843";"4388,435";"851356,305";1
2022;1;2;1;72;6;1;3;1;9;#NULL!;#NULL!;"12216,547";3
2022;1;2;1;72;6;1;4;1;9;#NULL!;#NULL!;"0,000";2
2022;1;2;1;72;6;1;5;1;9;#NULL!;#NULL!;"0,000";1
2022;1;2;1;72;6;1;6;1;9;#NULL!;#NULL!;"0,000";1
2022;1;2;1;73;1;1;2;2;2;"387,236";"3872,363";"44532,175";1
2022;1;2;1;73;1;1;5;1;2;"225,937";"1355,623";"339583,623";1
2022;1;2;1;73;1;1;9;2;2;"225,937";"903,749";"298237,114";1
2022;1;2;1;73;2;1;3;1;1;"225,937";"451,874";"14685,918";1
2022;1;2;1;73;2;1;3;1;2;"225,937";"1129,686";"116357,662";1
2022;1;2;1;73;2;1;4;1;1;"225,937";"451,874";"203343,487";1
2022;1;2;1;73;2;1;4;2;2;"225,937";"1581,560";"681200,680";1
2022;1;2;1;73;2;1;5;1;2;"225,937";"903,749";"229326,266";1
2022;1;2;1;73;4;1;2;2;3;"904,806";"19897,245";"346721,832";3
2022;1;2;1;73;4;1;3;1;2;"350,473";"3855,207";"180493,781";1
2022;1;2;1;73;4;1;3;1;3;"294,991";"5014,846";"4424,864";1
2022;1;2;1;73;4;1;3;2;2;"455,406";"1821,626";"101795,365";2
2022;1;2;1;73;4;1;3;2;4;"198,661";"7946,459";"52645,291";1
2022;1;2;1;73;4;1;4;1;3;"211,052";"3376,828";"161454,610";1
2022;1;2;1;73;4;1;4;2;3;"273,646";"5746,573";"186626,788";1
2022;1;2;1;73;4;1;4;2;4;"225,937";"6778,116";"42928,069";1
2022;1;2;1;73;4;1;5;1;3;"198,661";"2979,922";"201641,396";1
2022;1;2;1;73;4;1;5;2;3;"229,469";"3671,508";"187017,443";1
2022;1;2;1;73;4;1;6;2;3;"405,706";"8114,129";"1232536,246";1
2022;1;2;1;73;4;1;7;1;4;"195,604";"6454,920";"366756,801";1
2022;1;2;1;73;6;1;3;1;9;#NULL!;#NULL!;"2909,313";1
2022;1;2;1;74;1;1;3;1;2;"356,349";"2850,789";"1252565,509";1
2022;1;2;1;74;1;1;4;1;3;"496,875";"7931,808";"1582896,525";2
2022;1;2;1;74;1;1;4;2;2;"453,456";"3854,037";"631976,419";2
2022;1;2;1;74;1;1;5;1;2;"226,615";"1133,075";"1136474,320";1
2022;1;2;1;74;1;1;6;1;2;"226,615";"1359,690";"796551,792";1
2022;1;2;1;74;1;1;7;1;5;"350,473";"33645,443";"706203,822";1
2022;1;2;1;74;2;1;5;1;2;"356,425";"4277,105";"361771,838";1
2022;1;2;1;74;4;1;1;1;2;"226,615";"1359,690";"192169,536";1
2022;1;2;1;74;4;1;2;1;4;"316,399";"21831,503";"953941,744";1
2022;1;2;1;74;4;1;3;1;2;"350,123";"2450,863";"215325,791";1
2022;1;2;1;74;4;1;3;2;4;"226,615";"8611,371";"547275,271";1
2022;1;2;1;74;4;1;4;1;1;"226,615";"679,845";"275337,248";1
2022;1;2;1;74;4;1;5;1;3;"745,745";"14294,679";"972286,454";3
2022;1;2;1;74;4;1;6;1;2;"239,339";"1196,696";"721607,730";1
2022;1;2;1;74;4;1;6;1;3;"727,376";"13697,144";"590986,853";3
2022;1;2;1;74;4;1;7;1;4;"226,841";"6805,229";"14744,662";1
2022;1;2;1;74;4;1;9;1;3;"257,536";"5150,721";"132631,070";1
2022;1;2;1;74;4;1;9;2;2;"393,341";"3146,728";"311919,441";1
2022;1;2;1;74;5;1;2;1;1;"485,104";"485,104";"46306,756";2
2022;1;2;1;74;5;1;3;1;3;"239,339";"5265,463";"515776,006";1
2022;1;2;1;74;5;1;3;1;4;"230,158";"15650,721";"644671,614";1
2022;1;2;1;74;5;1;3;2;4;"226,615";"15863,051";"116706,735";1
2022;1;2;1;74;5;1;4;1;1;"240,896";"240,896";"63837,447";1
2022;1;2;1;74;5;1;6;1;1;"244,208";"244,208";"39561,668";1
2022;1;2;1;74;5;2;2;1;1;"244,208";"244,208";"39561,668";1
2022;1;2;1;75;2;1;5;1;2;"275,101";"1375,506";"638234,677";1
2022;1;2;1;75;4;1;3;2;2;"226,841";"2722,091";"48770,806";1
2022;1;2;1;75;4;1;5;1;3;"226,841";"5217,342";"683925,483";1
2022;1;2;1;75;4;1;5;2;4;"226,841";"12249,412";"457084,527";1
2022;1;2;1;75;4;1;6;1;3;"226,615";"3852,455";"207352,742";1
2022;1;2;1;75;4;1;6;2;5;"226,615";"36711,633";"409493,339";1
2022;1;2;1;76;1;1;4;1;3;"316,399";"4745,979";"795742,449";1
2022;1;2;1;76;1;1;6;1;3;"350,473";"4906,627";"1056677,183";1
2022;1;2;1;76;2;1;3;1;2;"438,843";"3949,591";"1435018,102";1
2022;1;2;1;76;2;1;6;1;2;"292,946";"1757,675";"590285,975";1
2022;1;2;1;76;2;1;7;1;2;"351,647";"2461,526";"5274,699";1
2022;1;2;1;76;4;1;3;1;2;"334,895";"3348,947";"272939,148";1
2022;1;2;1;76;4;1;3;1;3;"243,781";"4875,620";"527785,882";1
2022;1;2;1;76;4;1;3;2;4;"303,420";"8799,179";"459681,254";1
2022;1;2;1;76;4;1;4;2;3;"350,473";"7009,467";"706203,822";1
2022;1;2;1;76;4;1;5;2;1;"257,264";"771,792";"68174,994";1
2022;1;2;1;76;4;1;5;2;2;"350,473";"2453,314";"1056677,183";1
2022;1;2;1;76;4;1;5;2;3;"211,421";"2959,898";"151166,224";1
2022;1;2;1;76;4;1;6;1;2;"379,587";"4934,637";"575075,035";1
2022;1;2;1;76;4;1;6;1;4;"59,617";"3398,144";"84357,430";1
2022;1;2;1;76;5;1;3;1;2;"316,399";"2214,790";"1112141,038";1
2022;1;2;1;76;5;1;6;1;1;"209,222";"418,445";"107749,535";1
2022;1;2;1;77;1;1;2;1;2;"841,209";"7565,818";"193804,637";3
2022;1;2;1;77;1;1;2;2;3;"316,399";"5695,175";"99665,555";1
2022;1;2;1;77;1;1;3;1;1;"729,033";"2187,099";"1833517,676";1
2022;1;2;1;77;1;1;3;1;2;"387,236";"2710,654";"145213,613";1
2022;1;2;1;77;1;1;3;1;3;"1008,626";"21309,528";"2340060,707";2
2022;1;2;1;77;1;1;3;1;4;"1135,097";"42827,722";"362682,202";4
2022;1;2;1;77;1;1;3;2;2;"1115,191";"13354,645";"2990120,642";3
2022;1;2;1;77;1;1;4;1;2;"666,872";"6138,147";"7915104,968";2
2022;1;2;1;77;1;1;4;2;2;"921,920";"8653,626";"484428,032";3
2022;1;2;1;77;1;1;4;2;3;"350,473";"5958,047";"969058,843";1
2022;1;2;1;77;1;1;5;1;2;"558,189";"3516,312";"518203,357";2
2022;1;2;1;77;1;1;5;1;3;"577,314";"10535,714";"462341,627";2
2022;1;2;1;77;1;1;6;1;2;"658,153";"5923,374";"6591398,810";1
2022;1;2;1;77;1;1;6;1;3;"620,469";"11168,446";"1723977,942";2
2022;1;2;1;77;1;1;6;1;4;"264,121";"16111,356";"370825,316";1
2022;1;2;1;77;1;1;6;2;3;"226,615";"3172,610";"456629,263";1
2022;1;2;1;77;1;1;9;1;3;"356,425";"4989,956";"515747,635";1
2022;1;2;1;77;1;2;2;1;2;"729,033";"8019,362";"2375189,101";1
2022;1;2;1;77;2;1;2;1;2;"321,772";"2252,404";"4826,580";1
2022;1;2;1;77;2;1;3;1;1;"580,129";"1160,257";"66714,778";2
2022;1;2;1;77;2;1;3;1;4;"243,781";"12920,393";"734999,739";1
2022;1;2;1;77;2;1;4;1;1;"350,473";"700,947";"110399,109";1
2022;1;2;1;77;2;1;4;1;2;"2283,224";"16930,551";"28233806,247";5
2022;1;2;1;77;2;1;4;1;3;"257,536";"4120,577";"292303,426";1
2022;1;2;1;77;2;1;5;1;2;"876,848";"4659,961";"2227876,599";2
2022;1;2;1;77;2;1;5;1;4;"658,153";"40147,312";"11527543,700";1
2022;1;2;1;77;2;1;5;2;2;"387,236";"3872,363";"857728,406";1
2022;1;2;1;77;2;1;6;1;1;"293,896";"293,896";"4408,446";1
2022;1;2;1;77;2;2;3;1;6;"300,564";"56205,489";"6347312,875";1
2022;1;2;1;77;3;1;2;2;3;"1047,739";"25145,746";"3766623,139";1
2022;1;2;1;77;3;1;2;2;6;"143,242";"28934,849";"871626,518";1
2022;1;2;1;77;3;1;3;2;5;"535,466";"67468,661";"2658586,507";1
2022;1;2;1;77;4;1;2;2;3;"370,263";"5553,948";"746080,384";1
2022;1;2;1;77;4;1;3;1;2;"609,344";"4265,411";"472011,702";2
2022;1;2;1;77;4;1;3;1;4;"1355,931";"73461,685";"2554501,067";5
2022;1;2;1;77;4;1;3;2;1;"263,488";"526,977";"17126,741";1
2022;1;2;1;77;4;1;3;2;3;"578,521";"10801,757";"999850,671";2
2022;1;2;1;77;4;1;3;2;4;"1032,053";"36952,363";"1373831,823";3
2022;1;2;1;77;4;1;3;2;5;"226,841";"29943,006";"430090,453";1
2022;1;2;1;77;4;1;4;1;2;"211,052";"2110,518";"45376,132";1
2022;1;2;1;77;4;1;4;1;3;"452,554";"8246,729";"215134,293";2
2022;1;2;1;77;4;1;4;1;4;"578,521";"28663,100";"750333,924";2
2022;1;2;1;77;4;1;4;1;5;"226,841";"25179,346";"26086,710";1
2022;1;2;1;77;4;1;4;2;2;"350,473";"2453,314";"355730,461";1
2022;1;2;1;77;4;1;4;2;3;"1760,204";"32001,932";"2733807,202";4
2022;1;2;1;77;4;1;4;2;4;"445,704";"23622,304";"20056,673";1
2022;1;2;1;77;4;1;5;1;1;"932,132";"2167,685";"661809,976";2
2022;1;2;1;77;4;1;5;1;2;"1110,034";"8674,353";"958919,791";4
2022;1;2;1;77;4;1;5;1;3;"1013,376";"19410,328";"1349663,130";4
2022;1;2;1;77;4;1;5;1;4;"708,943";"25438,036";"365105,547";2
2022;1;2;1;77;4;1;5;2;3;"1079,506";"26693,355";"1859779,037";2
2022;1;2;1;77;4;1;6;1;2;"350,473";"2453,314";"268112,121";1
2022;1;2;1;77;4;1;6;1;3;"1384,099";"23710,917";"12461350,184";3
2022;1;2;1;77;4;1;6;1;4;"1659,279";"84838,803";"1674754,696";4
2022;1;2;1;77;4;1;6;2;2;"207,206";"2279,270";"579348,884";1
2022;1;2;1;77;4;1;6;2;3;"928,059";"19035,018";"187196,633";2
2022;1;2;1;77;4;1;7;1;3;"316,399";"6644,370";"637543,155";1
2022;1;2;1;77;4;1;7;1;4;"691,680";"20710,728";"2917429,351";2
2022;1;2;1;77;4;1;9;1;2;"257,536";"1545,216";"475926,636";1
2022;1;2;1;77;4;2;9;1;3;"340,737";"5451,795";"510424,305";1
2022;1;2;1;77;5;1;2;2;3;"211,052";"5698,398";"1269476,446";1
2022;1;2;1;77;5;1;3;1;1;"1458,066";"1458,066";"149451,739";2
2022;1;2;1;77;5;1;4;1;1;"1506,777";"2150,321";"1002051,656";6
2022;1;2;1;77;5;1;4;2;4;"264,121";"10564,824";"268082,404";1
2022;1;2;1;77;5;1;5;1;1;"1060,493";"1060,493";"74429,490";4
2022;1;2;1;77;5;2;3;1;3;"619,025";"8666,343";"870348,462";1
2022;1;2;1;77;5;2;4;1;1;"240,656";"240,656";"38986,209";1
2022;1;2;1;77;6;1;2;1;9;#NULL!;#NULL!;"0,000";1
2022;1;2;1;77;6;1;2;2;9;#NULL!;#NULL!;"0,000";1
2022;1;2;1;77;6;1;4;1;9;#NULL!;#NULL!;"8253,035";3
2022;1;2;1;77;6;1;4;2;9;#NULL!;#NULL!;"0,000";1
2022;1;2;1;77;6;1;5;1;9;#NULL!;#NULL!;"0,000";3
2022;1;2;1;80;1;1;1;2;2;"239,578";"1677,048";"163392,410";1
2022;1;2;1;80;1;1;2;1;1;"317,663";"317,663";"163596,403";1
2022;1;2;1;80;1;1;2;2;1;"1371,954";"2743,909";"405031,502";2
2022;1;2;1;80;1;1;2;2;2;"306,383";"3982,985";"228255,692";1
2022;1;2;1;80;1;1;3;1;1;"703,748";"1055,622";"362430,069";2
2022;1;2;1;80;1;1;3;1;2;"1043,127";"8295,042";"890039,846";3
2022;1;2;1;80;1;1;3;1;4;"293,816";"10283,549";"63170,371";1
2022;1;2;1;80;1;1;3;2;2;"1014,010";"11333,281";"254464,659";2
2022;1;2;1;80;1;1;3;2;3;"339,380";"7805,732";"405898,083";1
2022;1;2;1;80;1;1;4;1;2;"1172,417";"6975,265";"1227840,527";4
2022;1;2;1;80;1;1;4;2;2;"605,012";"2741,821";"633353,290";2
2022;1;2;1;80;1;1;4;2;3;"240,896";"3372,544";"124061,453";1
2022;1;2;1;80;1;1;5;1;2;"1083,820";"6826,595";"904763,018";2
2022;1;2;1;80;1;1;5;2;1;"209,222";"418,445";"107749,535";1
2022;1;2;1;80;1;1;5;2;2;"941,382";"8143,780";"1638924,719";3
2022;1;2;1;80;1;1;6;1;1;"351,874";"703,748";"40465,493";1
2022;1;2;1;80;1;1;6;1;2;"1349,511";"9185,683";"1359197,302";4
2022;1;2;1;80;1;1;6;1;3;"240,896";"3372,544";"188862,484";1
2022;1;2;1;80;1;1;6;2;3;"1349,989";"18899,847";"2802266,241";2
2022;1;2;1;80;1;1;7;1;4;"339,380";"12217,668";"133376,209";1
2022;1;2;1;80;1;1;7;2;3;"339,380";"7466,353";"39028,662";1
2022;1;2;1;80;1;2;3;1;3;"339,380";"4751,315";"271164,355";1
2022;1;2;1;80;1;2;3;2;3;"292,946";"4101,243";"465783,970";1
2022;1;2;1;80;2;1;3;1;1;"286,379";"572,757";"147484,945";1
2022;1;2;1;80;2;1;4;2;1;"413,916";"827,833";"374180,317";1
2022;1;2;1;80;2;1;4;2;2;"351,874";"1407,495";"216402,420";1
2022;1;2;1;80;2;1;5;1;2;"190,237";"760,947";"801847,689";1
2022;1;2;1;80;2;1;5;2;2;"317,663";"1270,652";"163596,403";1
2022;1;2;1;80;2;1;6;1;1;"239,578";"718,735";"362961,146";1
2022;1;2;1;80;3;1;3;2;4;"264,938";"9802,689";"549480,468";1
2022;1;2;1;80;4;1;1;2;2;"339,380";"4411,936";"174780,529";1
2022;1;2;1;80;4;1;2;1;2;"1544,253";"7827,098";"403935,194";2
2022;1;2;1;80;4;1;2;1;3;"644,012";"13898,381";"290778,821";2
2022;1;2;1;80;4;1;2;2;1;"209,222";"627,667";"13599,456";1
2022;1;2;1;80;4;1;2;2;2;"558,559";"4381,109";"521933,765";2
2022;1;2;1;80;4;1;2;2;3;"321,772";"8044,300";"182766,491";1
2022;1;2;1;80;4;1;2;2;4;"1124,146";"38323,185";"731709,021";3
2022;1;2;1;80;4;1;3;1;0;"619,814";"0,000";"61552,942";2
2022;1;2;1;80;4;1;3;1;2;"317,663";"2541,303";"68297,527";1
2022;1;2;1;80;4;1;3;1;3;"1454,676";"36901,263";"718781,379";4
2022;1;2;1;80;4;1;3;1;4;"600,199";"17405,776";"360268,608";2
2022;1;2;1;80;4;1;3;2;1;"693,696";"1705,054";"105704,309";2
2022;1;2;1;80;4;1;3;2;2;"2206,655";"14449,976";"773404,911";6
2022;1;2;1;80;4;1;3;2;3;"899,403";"13542,822";"381019,246";2
2022;1;2;1;80;4;1;3;2;4;"818,904";"25046,653";"810924,057";2
2022;1;2;1;80;4;1;4;1;1;"974,169";"1935,308";"115450,553";3
2022;1;2;1;80;4;1;4;1;2;"1479,704";"8757,841";"343378,774";5
2022;1;2;1;80;4;1;4;1;3;"293,816";"7051,576";"1473485,631";1
2022;1;2;1;80;4;1;4;1;4;"547,934";"23147,879";"609599,778";2
2022;1;2;1;80;4;1;4;1;5;"491,864";"62626,517";"347300,496";2
2022;1;2;1;80;4;1;4;2;2;"1320,203";"8518,736";"318755,019";3
2022;1;2;1;80;4;1;4;2;3;"975,920";"15512,464";"506868,415";3
2022;1;2;1;80;4;1;4;2;4;"339,380";"11878,288";"132358,070";1
2022;1;2;1;80;4;1;5;1;1;"351,874";"1055,622";"85153,473";1
2022;1;2;1;80;4;1;5;1;2;"1448,611";"12511,473";"786707,158";6
2022;1;2;1;80;4;1;5;1;3;"931,683";"17620,915";"389145,174";4
2022;1;2;1;80;4;1;5;2;2;"962,846";"11699,442";"378691,753";4
2022;1;2;1;80;4;1;5;2;3;"874,904";"14243,369";"787062,343";3
2022;1;2;1;80;4;1;6;1;2;"1324,063";"11330,466";"860335,981";4
2022;1;2;1;80;4;1;6;1;3;"325,548";"4557,669";"135102,326";1
2022;1;2;1;80;4;1;6;1;5;"425,037";"39103,396";"218894,009";1
2022;1;2;1;80;4;1;6;2;1;"351,874";"1055,622";"110840,264";1
2022;1;2;1;80;4;1;6;2;2;"1227,547";"10877,698";"1117404,960";4
2022;1;2;1;80;4;1;6;2;3;"863,191";"15294,114";"560777,797";3
2022;1;2;1;80;4;1;6;2;4;"339,380";"27829,133";"983522,278";1
2022;1;2;1;80;4;1;7;1;3;"239,578";"5270,723";"243171,989";1
2022;1;2;1;80;4;1;7;2;2;"190,237";"1902,367";"193090,250";1
2022;1;2;1;80;4;1;7;2;3;"351,874";"7389,351";"181215,035";1
2022;1;2;1;80;4;1;7;2;4;"834,787";"29455,462";"300787,018";3
2022;1;2;1;80;4;1;7;2;5;"339,380";"36653,004";"344470,363";1
2022;1;2;1;80;4;1;9;2;3;"351,874";"6333,729";"272350,363";1
2022;1;2;1;80;4;2;2;1;3;"240,896";"4095,232";"176576,787";1
2022;1;2;1;80;4;2;4;1;2;"612,767";"4595,752";"234076,978";2
2022;1;2;1;80;5;1;2;1;1;"356,425";"712,851";"254844,201";1
2022;1;2;1;80;5;1;2;2;1;"250,993";"250,993";"28864,248";1
2022;1;2;1;80;5;1;3;1;1;"723,319";"723,319";"73489,059";3
2022;1;2;1;80;5;1;3;1;2;"240,896";"1204,480";"75882,248";1
2022;1;2;1;80;5;1;3;2;0;"240,896";"0,000";"3613,440";1
2022;1;2;1;80;5;1;3;2;1;"354,933";"354,933";"75033,536";2
2022;1;2;1;80;5;1;4;1;1;"198,211";"198,211";"22794,230";1
2022;1;2;1;80;5;1;4;1;5;"339,380";"37331,763";"5090,695";1
2022;1;2;1;80;5;1;5;2;1;"240,896";"240,896";"124061,453";1
2022;1;2;1;80;5;1;6;1;1;"280,805";"280,805";"39312,693";1
2022;1;2;1;80;5;1;6;2;1;"339,380";"339,380";"22059,678";1
2022;1;2;1;80;5;1;7;1;1;"239,578";"239,578";"39530,422";1
2022;1;2;1;80;6;1;2;1;9;#NULL!;#NULL!;"2408,960";1
2022;1;2;1;80;6;1;3;1;9;#NULL!;#NULL!;"90448,810";9
2022;1;2;1;80;6;1;3;2;9;#NULL!;#NULL!;"18462,165";4
2022;1;2;1;80;6;1;4;1;9;#NULL!;#NULL!;"16379,149";3
2022;1;2;1;80;6;1;4;2;9;#NULL!;#NULL!;"3582,513";1
2022;1;2;1;80;6;1;5;1;9;#NULL!;#NULL!;"71342,648";5
2022;1;2;1;80;6;1;5;2;9;#NULL!;#NULL!;"6022,401";3
2022;1;2;1;80;6;1;6;1;9;#NULL!;#NULL!;"0,000";1
2022;1;2;1;80;6;1;6;2;9;#NULL!;#NULL!;"24508,627";4
2022;1;2;1;80;6;1;7;2;9;#NULL!;#NULL!;"20957,954";1
2022;1;2;1;81;1;1;2;1;1;"2603,844";"5923,537";"1351105,481";5
2022;1;2;1;81;1;1;2;1;2;"2439,699";"12589,805";"1494454,866";5
2022;1;2;1;81;1;1;2;2;0;"1310,343";"0,000";"412758,172";1
2022;1;2;1;81;1;1;2;2;1;"2599,666";"6928,645";"294106,808";4
2022;1;2;1;81;1;1;2;2;2;"1894,587";"15240,471";"3004710,491";5
2022;1;2;1;81;1;1;2;2;3;"289,424";"4341,356";"293765,060";1
2022;1;2;1;81;1;1;3;1;1;"2474,664";"5861,067";"2200537,671";7
2022;1;2;1;81;1;1;3;1;2;"7502,086";"44967,227";"6977440,859";23
2022;1;2;1;81;1;1;3;1;3;"578,847";"8103,864";"1262755,624";2
2022;1;2;1;81;1;1;3;1;4;"538,832";"18859,121";"493031,294";1
2022;1;2;1;81;1;1;3;2;1;"1639,778";"4099,589";"984263,047";5
2022;1;2;1;81;1;1;3;2;2;"6682,568";"41869,913";"5447452,638";18
2022;1;2;1;81;1;1;3;2;3;"1109,499";"19055,115";"1802643,523";3
2022;1;2;1;81;1;1;3;2;4;"538,832";"33946,417";"799626,710";1
2022;1;2;1;81;1;1;4;1;1;"1581,590";"4035,975";"977609,165";5
2022;1;2;1;81;1;1;4;1;2;"7833,300";"50769,655";"8254169,800";26
2022;1;2;1;81;1;1;4;1;3;"2478,430";"41070,648";"20089236,550";6
2022;1;2;1;81;1;1;4;2;0;"307,663";"0,000";"58455,939";1
2022;1;2;1;81;1;1;4;2;1;"2066,063";"4850,431";"2318305,274";5
2022;1;2;1;81;1;1;4;2;2;"6157,425";"41712,581";"8693378,050";18
2022;1;2;1;81;1;1;4;2;3;"623,031";"8722,429";"731929,532";2
2022;1;2;1;81;1;1;5;1;1;"1207,707";"2704,838";"914714,127";3
2022;1;2;1;81;1;1;5;1;2;"6029,814";"40356,546";"9007274,367";19
2022;1;2;1;81;1;1;5;1;3;"506,920";"7296,142";"728403,806";2
2022;1;2;1;81;1;1;5;2;1;"293,948";"881,845";"112876,120";1
2022;1;2;1;81;1;1;5;2;2;"4280,163";"29061,009";"3958504,626";12
2022;1;2;1;81;1;1;5;2;3;"516,039";"11000,620";"4261055,219";2
2022;1;2;1;81;1;1;6;1;0;"1075,154";"0,000";"392431,356";1
2022;1;2;1;81;1;1;6;1;1;"938,878";"2816,633";"947299,693";2
2022;1;2;1;81;1;1;6;1;2;"891,035";"6834,330";"1803427,965";3
2022;1;2;1;81;1;1;6;2;2;"1725,991";"11639,022";"3213278,728";5
2022;1;2;1;81;1;1;7;1;1;"347,190";"694,381";"132973,886";1
2022;1;2;1;81;1;1;7;1;2;"1433,953";"9022,591";"3654833,681";4
2022;1;2;1;81;1;1;7;1;3;"283,214";"5664,282";"4248,211";1
2022;1;2;1;81;1;1;7;1;5;"988,819";"102837,225";"2486880,975";1
2022;1;2;1;81;1;1;7;2;1;"728,888";"1943,702";"421540,388";3
2022;1;2;1;81;1;1;7;2;2;"449,399";"5392,792";"850712,904";1
2022;1;2;1;81;1;1;9;#NULL!;1;"381,840";"1145,520";"298980,747";1
2022;1;2;1;81;1;1;9;2;2;"449,399";"3145,795";"703309,928";1
2022;1;2;1;81;1;1;9;9;2;"424,545";"3396,364";"556579,093";1
2022;1;2;1;81;1;1;9;9;3;"293,948";"6172,913";"941810,126";1
2022;1;2;1;81;1;2;4;2;2;"771,736";"5826,696";"817482,438";2
2022;1;2;1;81;1;2;5;1;2;"424,545";"4670,000";"1274910,005";1
2022;1;2;1;81;1;2;5;2;2;"305,980";"2447,839";"201028,801";1
2022;1;2;1;81;1;2;6;1;2;"305,980";"2447,839";"866535,107";1
2022;1;2;1;81;2;1;3;1;1;"2814,877";"7670,533";"2148346,158";8
2022;1;2;1;81;2;1;3;1;2;"3841,779";"27260,022";"5497734,221";11
2022;1;2;1;81;2;1;3;1;3;"293,948";"4115,275";"739279,796";1
2022;1;2;1;81;2;1;3;2;1;"1918,674";"3887,194";"1003070,895";3
2022;1;2;1;81;2;1;3;2;2;"1749,974";"10763,123";"1891274,417";5
2022;1;2;1;81;2;1;4;1;1;"2826,587";"6458,096";"3242236,388";9
2022;1;2;1;81;2;1;4;1;2;"4567,470";"26322,707";"10128248,785";14
2022;1;2;1;81;2;1;4;1;3;"289,424";"4051,932";"46886,640";1
2022;1;2;1;81;2;1;4;2;1;"586,785";"1760,355";"521803,168";2
2022;1;2;1;81;2;1;4;2;2;"2622,038";"13446,179";"3102294,433";8
2022;1;2;1;81;2;1;4;2;3;"597,087";"9553,385";"2787570,855";2
2022;1;2;1;81;2;1;5;1;1;"3310,210";"8357,565";"3994909,770";12
2022;1;2;1;81;2;1;5;1;2;"8678,706";"49972,914";"23016181,803";27
2022;1;2;1;81;2;1;5;1;3;"714,461";"10581,296";"1585346,507";2
2022;1;2;1;81;2;1;5;2;1;"1162,769";"3082,599";"754454,557";3
2022;1;2;1;81;2;1;5;2;2;"1749,506";"9812,302";"4090082,190";5
2022;1;2;1;81;2;1;5;2;3;"405,706";"5679,891";"1426058,231";1
2022;1;2;1;81;2;1;6;1;1;"3734,058";"7485,470";"4111079,887";10
2022;1;2;1;81;2;1;6;1;2;"4298,017";"26185,323";"5224804,206";13
2022;1;2;1;81;2;1;6;1;3;"293,948";"4115,275";"1522357,878";1
2022;1;2;1;81;2;1;6;1;4;"362,623";"19581,669";"368062,843";1
2022;1;2;1;81;2;1;6;2;1;"447,163";"894,327";"96140,152";1
2022;1;2;1;81;2;1;6;2;2;"1119,676";"9516,731";"1058479,766";3
2022;1;2;1;81;2;1;7;1;2;"1335,595";"5342,379";"2164999,495";3
2022;1;2;1;81;2;1;9;2;2;"293,948";"1175,793";"444449,722";1
2022;1;2;1;81;2;2;3;2;2;"307,663";"1538,314";"558408,053";1
2022;1;2;1;81;2;2;4;2;1;"480,254";"1440,762";"581107,339";1
2022;1;2;1;81;2;2;4;2;2;"926,460";"3705,839";"1400807,311";1
2022;1;2;1;81;2;2;6;1;3;"308,804";"6484,894";"1386840,983";1
2022;1;2;1;81;3;1;2;1;2;"1224,718";"12247,177";"1650919,452";1
2022;1;2;1;81;3;1;2;1;4;"1882,329";"70801,339";"5780201,404";4
2022;1;2;1;81;3;1;2;2;3;"338,368";"8459,193";"1078039,535";1
2022;1;2;1;81;3;1;2;2;4;"734,813";"40371,266";"1471539,305";2
2022;1;2;1;81;3;1;3;1;4;"405,706";"24342,388";"208938,830";1
2022;1;2;1;81;3;1;3;2;3;"293,948";"4703,172";"298357,452";1
2022;1;2;1;81;4;1;2;1;1;"756,747";"2270,242";"314050,176";1
2022;1;2;1;81;4;1;2;1;2;"1738,539";"12612,679";"738890,018";5
2022;1;2;1;81;4;1;2;1;3;"2309,427";"51740,834";"2314351,067";6
2022;1;2;1;81;4;1;2;1;4;"1287,249";"50094,151";"1493139,460";5
2022;1;2;1;81;4;1;2;1;5;"526,433";"62119,095";"534329,507";1
2022;1;2;1;81;4;1;2;2;1;"1875,053";"5046,313";"472195,018";4
2022;1;2;1;81;4;1;2;2;2;"4943,958";"37558,791";"1934448,730";14
2022;1;2;1;81;4;1;2;2;3;"2327,960";"41912,110";"1379051,861";8
2022;1;2;1;81;4;1;2;2;4;"515,076";"16275,024";"7726,142";2
2022;1;2;1;81;4;1;3;1;1;"1414,976";"3839,223";"649764,449";5
2022;1;2;1;81;4;1;3;1;2;"7933,975";"56702,515";"5522703,158";21
2022;1;2;1;81;4;1;3;1;3;"3312,776";"64312,796";"3350195,367";12
2022;1;2;1;81;4;1;3;1;4;"1988,877";"84943,857";"5060937,067";6
2022;1;2;1;81;4;1;3;2;1;"2001,470";"4976,165";"482331,549";5
2022;1;2;1;81;4;1;3;2;2;"7919,482";"72857,058";"7483447,929";23
